requisicaoN,tempoBanco,tempoHTTP
761,0.000560,0.380086
762,0.001012,0.317826
763,0.000470,0.261005
764,0.000692,0.285201
765,0.000504,0.355534
766,0.000501,0.249656
767,0.000482,0.305431
768,0.000495,0.277473
769,0.001183,0.254332
770,0.000505,0.269114
771,0.001157,0.268594
772,0.000507,0.264747
773,0.000534,0.271250
774,0.000474,0.253964
775,0.000470,0.278696
776,0.000478,0.275849
777,0.054143,0.320839
778,0.000657,0.281941
779,0.001125,0.270803
780,0.000495,0.254710
781,0.000465,0.253797
782,0.000498,0.274505
783,0.000481,0.251773
784,0.000466,0.283651
785,0.000472,0.281103
786,0.001103,0.286433
787,0.000616,0.276909
788,0.001284,0.277411
789,0.001224,0.261050
790,0.001020,0.273087
791,0.000470,0.281827
792,0.000477,0.255448
793,0.000488,0.285569
794,0.000490,0.287902
795,0.000590,0.271495
796,0.003212,0.256544
797,0.000492,0.260890
798,0.000675,0.251922
799,0.000522,0.269516
800,0.000489,0.252242
801,0.000493,0.274279
802,0.000525,0.272575
803,0.000629,0.357328
804,0.000486,0.244539
805,0.000703,0.266597
806,0.000487,0.258289
807,0.000577,0.359555
808,0.000465,0.271118
809,0.000470,0.261826
810,0.000691,0.251070
811,0.000542,0.270715
812,0.000479,0.257484
813,0.000537,0.354226
814,0.000509,0.359666
815,0.000764,0.361394
816,0.000489,0.273907
817,0.000476,0.255402
818,0.000469,0.249199
819,0.000491,0.252747
820,0.000442,0.270869
821,0.000476,0.258137
822,0.000466,0.275919
823,0.000482,0.255592
824,0.000483,0.270831
825,0.000513,0.278948
826,0.000597,0.274948
827,0.000521,0.267486
828,0.000500,0.269004
829,0.000492,0.349273
830,0.000570,0.270968
831,0.000487,0.273643
832,0.000484,0.261714
833,0.000490,0.262928
834,0.001657,0.267726
835,0.000480,0.303471
836,0.000461,0.266715
837,0.000457,0.284685
838,0.000503,0.268390
839,0.000481,0.356811
840,0.003048,0.279830
841,0.000518,0.271493
842,0.000491,0.301351
843,0.000485,0.274663
844,0.000487,0.305745
845,0.000471,0.280479
846,0.000472,0.276229
847,0.000511,0.275989
848,0.000477,0.261117
849,0.000534,0.322518
850,0.000501,0.316981
851,0.000499,0.264299
852,0.000470,0.255863
853,0.000525,0.289431
854,0.000492,0.280438
855,0.000499,0.289823
856,0.000493,0.351730
857,0.000682,0.268197
858,0.000495,0.269091
859,0.000516,0.261862
860,0.000498,0.379083
861,0.000487,0.348536
862,0.000456,0.290668
863,0.000675,0.277190
864,0.000553,0.273107
865,0.000501,0.265070
866,0.000485,0.264779
867,0.000483,0.269288
868,0.000852,0.304176
869,0.000487,0.299977
870,0.000469,0.282644
871,0.003072,0.268212
872,0.000495,0.260395
873,0.000522,0.268128
874,0.000501,0.288244
875,0.000479,0.279830
876,0.000469,0.273691
877,0.000509,0.277430
878,0.000481,0.260383
879,0.000478,0.264379
880,0.000489,0.259660
881,0.000499,0.281555
882,0.002274,0.275204
883,0.000468,0.281660
884,0.000468,0.272151
885,0.003082,0.286045
886,0.000525,0.275489
887,0.000488,0.251425
888,0.000881,0.258487
889,0.000611,0.257294
890,0.000493,0.283344
891,0.000480,0.268209
892,0.000561,0.272693
893,0.000489,0.352430
894,0.000484,0.261357
895,0.000531,0.270630
896,0.000510,0.268153
897,0.000448,0.254487
898,0.000495,0.263085
899,0.000471,0.386323
900,0.000475,0.273150
901,0.000503,0.325579
902,0.000463,0.274536
903,0.000464,0.276668
904,0.000482,0.256370
905,0.000597,0.278726
906,0.000531,0.268511
907,0.000467,0.257991
908,0.000637,0.381367
909,0.000527,0.278450
910,0.000509,0.288451
911,0.000859,0.265847
912,0.000515,0.300347
913,0.000583,0.281660
914,0.000615,0.266905
915,0.001663,0.264448
916,0.000482,0.275845
917,0.000858,0.305311
918,0.000588,0.264856
919,0.000505,0.269639
920,0.000486,0.257674
921,0.000532,0.277558
922,0.000519,0.281468
923,0.000790,0.283348
924,0.000539,0.266999
925,0.000472,0.258488
926,0.000507,0.264236
927,0.000482,0.271325
928,0.000520,0.255562
929,0.000541,0.264073
930,0.000483,0.277887
931,0.000472,0.272713
932,0.000506,0.273162
933,0.000476,0.352949
934,0.000530,0.291293
935,0.000473,0.252822
936,0.000472,0.253473
937,0.000495,0.270036
938,0.000535,0.270561
939,0.000487,0.258646
940,0.000492,0.278598
941,0.000515,0.277408
942,0.000483,0.281936
943,0.000492,0.256991
944,0.000641,0.265896
945,0.000471,0.255994
946,0.000469,0.266172
947,0.000585,0.369429
948,0.000586,0.254246
949,0.000493,0.250826
950,0.000487,0.245378
951,0.000490,0.274855
952,0.000464,0.269667
953,0.000491,0.252188
954,0.000533,0.348897
955,0.000480,0.273015
956,0.001823,0.261230
957,0.000496,0.265168
958,0.000528,0.277150
959,0.000503,0.285195
960,0.000548,0.283240
961,0.000511,0.261404
962,0.000492,0.255474
963,0.000475,0.257963
964,0.000472,0.289781
965,0.000489,0.273227
966,0.000795,0.272860
967,0.000703,1.282399
968,0.000460,0.256980
969,0.000495,0.265425
970,0.000522,0.267220
971,0.000521,0.286092
972,0.000568,0.284589
973,0.000595,0.362889
974,0.000480,0.660375
975,0.000465,0.259366
976,0.000542,0.307416
977,0.000539,0.294549
978,0.000484,0.329456
979,0.000530,0.314779
980,0.000524,0.305521
981,0.000504,0.265843
982,0.000472,0.274944
983,0.000665,0.253199
984,0.000569,0.359487
985,0.000476,0.268346
986,0.000586,0.304525
987,0.000845,0.266226
988,0.000493,0.252991
989,0.000484,0.255495
990,0.000528,0.260840
991,0.005025,0.280674
992,0.000546,0.275531
993,0.000600,0.271522
994,0.000508,0.287399
